dham,date,month,day_of_week,day_of_season,is_weekend,is_festival,weather_code,pass_quota_pct,crowd_level
gangotri,2023-06-19,6,0,50,0,0,1,0.4529,Medium
kedarnath,2023-06-19,6,0,50,0,0,1,0.4529,Medium
badrinath,2023-06-19,6,0,50,0,0,1,0.4529,Medium
yamunotri,2023-06-20,6,1,51,0,0,1,0.7366,High
gangotri,2023-06-20,6,1,51,0,0,1,0.7366,Medium
kedarnath,2023-06-20,6,1,51,0,0,1,0.7366,Medium
badrinath,2023-06-20,6,1,51,0,0,1,0.7366,Medium
yamunotri,2023-06-21,6,2,52,0,0,1,0.5462,Medium
gangotri,2023-06-21,6,2,52,0,0,1,0.5462,Medium
kedarnath,2023-06-21,6,2,52,0,0,1,0.5462,Medium
badrinath,2023-06-21,6,2,52,0,0,1,0.5462,Medium
yamunotri,2023-06-22,6,3,53,0,0,0,0.668,Medium
gangotri,2023-06-22,6,3,53,0,0,0,0.668,Medium
kedarnath,2023-06-22,6,3,53,0,0,0,0.668,Medium
badrinath,2023-06-22,6,3,53,0,0,0,0.668,Medium
yamunotri,2023-06-23,6,4,54,0,0,0,0.6381,Medium
gangotri,2023-06-23,6,4,54,0,0,0,0.6381,Medium
kedarnath,2023-06-23,6,4,54,0,0,0,0.6381,Medium
badrinath,2023-06-23,6,4,54,0,0,0,0.6381,Medium
yamunotri,2023-06-24,6,5,55,1,0,0,0.8893,High
gangotri,2023-06-24,6,5,55,1,0,0,0.8893,High
kedarnath,2023-06-24,6,5,55,1,0,0,0.8893,High
badrinath,2023-06-24,6,5,55,1,0,0,0.8893,High
yamunotri,2023-06-25,6,6,56,1,0,0,0.7875,High
gangotri,2023-06-25,6,6,56,1,0,0,0.7875,High
kedarnath,2023-06-25,6,6,56,1,0,0,0.7875,High
badrinath,2023-06-25,6,6,56,1,0,0,0.7875,High
yamunotri,2023-06-26,6,0,57,0,0,0,0.3635,Medium
gangotri,2023-06-26,6,0,57,0,0,0,0.3635,Low
kedarnath,2023-06-26,6,0,57,0,0,0,0.3635,Medium
badrinath,2023-06-26,6,0,57,0,0,0,0.3635,Low
yamunotri,2023-06-27,6,1,58,0,0,1,0.7281,Medium
gangotri,2023-06-27,6,1,58,0,0,1,0.7281,Medium
kedarnath,2023-06-27,6,1,58,0,0,1,0.7281,Medium
badrinath,2023-06-27,6,1,58,0,0,1,0.7281,Medium
yamunotri,2023-06-28,6,2,59,0,0,1,0.6557,Medium
gangotri,2023-06-28,6,2,59,0,0,1,0.6557,Medium
kedarnath,2023-06-28,6,2,59,0,0,1,0.6557,Medium
badrinath,2023-06-28,6,2,59,0,0,1,0.6557,Medium
yamunotri,2023-06-29,6,3,60,0,0,0,0.687,Medium
gangotri,2023-06-29,6,3,60,0,0,0,0.687,Medium
kedarnath,2023-06-29,6,3,60,0,0,0,0.687,Medium
badrinath,2023-06-29,6,3,60,0,0,0,0.687,Medium
yamunotri,2023-06-30,6,4,61,0,0,0,0.6329,Medium
gangotri,2023-06-30,6,4,61,0,0,0,0.6329,Medium
kedarnath,2023-06-30,6,4,61,0,0,0,0.6329,Medium
badrinath,2023-06-30,6,4,61,0,0,0,0.6329,Medium
yamunotri,2023-07-01,7,5,62,1,0,0,0.7371,Medium
gangotri,2023-07-01,7,5,62,1,0,0,0.7371,Medium
kedarnath,2023-07-01,7,5,62,1,0,0,0.7371,Medium
badrinath,2023-07-01,7,5,62,1,0,0,0.7371,Medium
yamunotri,2023-07-02,7,6,63,1,0,1,0.7786,Medium
gangotri,2023-07-02,7,6,63,1,0,1,0.7786,Medium
kedarnath,2023-07-02,7,6,63,1,0,1,0.7786,Medium
badrinath,2023-07-02,7,6,63,1,0,1,0.7786,Medium
yamunotri,2023-07-03,7,0,64,0,0,2,0.5966,Low
gangotri,2023-07-03,7,0,64,0,0,2,0.5966,Low
kedarnath,2023-07-03,7,0,64,0,0,2,0.5966,Low
badrinath,2023-07-03,7,0,64,0,0,2,0.5966,Low
yamunotri,2023-07-04,7,1,65,0,0,1,0.5451,Medium
gangotri,2023-07-04,7,1,65,0,0,1,0.5451,Medium
kedarnath,2023-07-04,7,1,65,0,0,1,0.5451,Medium
badrinath,2023-07-04,7,1,65,0,0,1,0.5451,Medium
yamunotri,2023-07-05,7,2,66,0,0,0,0.5707,Medium
gangotri,2023-07-05,7,2,66,0,0,0,0.5707,Medium
kedarnath,2023-07-05,7,2,66,0,0,0,0.5707,Medium
badrinath,2023-07-05,7,2,66,0,0,0,0.5707,Medium
yamunotri,2023-07-06,7,3,67,0,0,0,0.5618,Medium
gangotri,2023-07-06,7,3,67,0,0,0,0.5618,Medium
kedarnath,2023-07-06,7,3,67,0,0,0,0.5618,Medium
badrinath,2023-07-06,7,3,67,0,0,0,0.5618,Medium
yamunotri,2023-07-07,7,4,68,0,0,1,0.741,Medium
gangotri,2023-07-07,7,4,68,0,0,1,0.741,Medium
kedarnath,2023-07-07,7,4,68,0,0,1,0.741,Medium
badrinath,2023-07-07,7,4,68,0,0,1,0.741,Medium
yamunotri,2023-07-08,7,5,69,1,0,0,0.8509,High
gangotri,2023-07-08,7,5,69,1,0,0,0.8509,High
kedarnath,2023-07-08,7,5,69,1,0,0,0.8509,High
badrinath,2023-07-08,7,5,69,1,0,0,0.8509,High
yamunotri,2023-07-09,7,6,70,1,0,2,0.8483,Medium
gangotri,2023-07-09,7,6,70,1,0,2,0.8483,Medium
kedarnath,2023-07-09,7,6,70,1,0,2,0.8483,Medium
badrinath,2023-07-09,7,6,70,1,0,2,0.8483,Medium
yamunotri,2023-07-10,7,0,71,0,0,3,0.3928,Low
gangotri,2023-07-10,7,0,71,0,0,3,0.3928,Low
kedarnath,2023-07-10,7,0,71,0,0,3,0.3928,Low
badrinath,2023-07-10,7,0,71,0,0,3,0.3928,Low
yamunotri,2023-07-11,7,1,72,0,0,0,0.4096,Medium
gangotri,2023-07-11,7,1,72,0,0,0,0.4096,Medium
kedarnath,2023-07-11,7,1,72,0,0,0,0.4096,Low
badrinath,2023-07-11,7,1,72,0,0,0,0.4096,High
yamunotri,2023-07-12,7,2,73,0,0,0,0.5606,Medium
gangotri,2023-07-12,7,2,73,0,0,0,0.5606,Medium
kedarnath,2023-07-12,7,2,73,0,0,0,0.5606,Medium
badrinath,2023-07-12,7,2,73,0,0,0,0.5606,Medium
yamunotri,2023-07-13,7,3,74,0,0,2,0.4569,High
gangotri,2023-07-13,7,3,74,0,0,2,0.4569,Medium
kedarnath,2023-07-13,7,3,74,0,0,2,0.4569,Low
badrinath,2023-07-13,7,3,74,0,0,2,0.4569,Medium
yamunotri,2023-07-14,7,4,75,0,0,1,0.4992,Medium
gangotri,2023-07-14,7,4,75,0,0,1,0.4992,Medium
kedarnath,2023-07-14,7,4,75,0,0,1,0.4992,Medium
badrinath,2023-07-14,7,4,75,0,0,1,0.4992,Medium
yamunotri,2023-07-15,7,5,76,1,0,1,0.7591,Medium
gangotri,2023-07-15,7,5,76,1,0,1,0.7591,Medium
kedarnath,2023-07-15,7,5,76,1,0,1,0.7591,Medium
badrinath,2023-07-15,7,5,76,1,0,1,0.7591,Medium
yamunotri,2023-07-16,7,6,77,1,0,3,0.6336,Medium
gangotri,2023-07-16,7,6,77,1,0,3,0.6336,Medium
kedarnath,2023-07-16,7,6,77,1,0,3,0.6336,Medium
badrinath,2023-07-16,7,6,77,1,0,3,0.6336,Medium
yamunotri,2023-07-17,7,0,78,0,0,2,0.6891,Low
gangotri,2023-07-17,7,0,78,0,0,2,0.6891,Low
kedarnath,2023-07-17,7,0,78,0,0,2,0.6891,Low
badrinath,2023-07-17,7,0,78,0,0,2,0.6891,Low
yamunotri,2023-07-18,7,1,79,0,0,2,0.6933,Low
gangotri,2023-07-18,7,1,79,0,0,2,0.6933,Low
kedarnath,2023-07-18,7,1,79,0,0,2,0.6933,Low
badrinath,2023-07-18,7,1,79,0,0,2,0.6933,Low
yamunotri,2023-07-19,7,2,80,0,0,2,0.3874,Low
gangotri,2023-07-19,7,2,80,0,0,2,0.3874,Low
kedarnath,2023-07-19,7,2,80,0,0,2,0.3874,Low
badrinath,2023-07-19,7,2,80,0,0,2,0.3874,Low
yamunotri,2023-07-20,7,3,81,0,0,1,0.5711,Medium
gangotri,2023-07-20,7,3,81,0,0,1,0.5711,Medium
kedarnath,2023-07-20,7,3,81,0,0,1,0.5711,Medium
badrinath,2023-07-20,7,3,81,0,0,1,0.5711,Medium
yamunotri,2023-07-21,7,4,82,0,0,0,0.3538,Medium
gangotri,2023-07-21,7,4,82,0,0,0,0.3538,Medium
kedarnath,2023-07-21,7,4,82,0,0,0,0.3538,Medium
badrinath,2023-07-21,7,4,82,0,0,0,0.3538,Medium
yamunotri,2023-07-22,7,5,83,1,0,0,0.7349,Medium
gangotri,2023-07-22,7,5,83,1,0,0,0.7349,Medium
kedarnath,2023-07-22,7,5,83,1,0,0,0.7349,Medium
badrinath,2023-07-22,7,5,83,1,0,0,0.7349,Medium
yamunotri,2023-07-23,7,6,84,1,0,1,0.8402,Medium
gangotri,2023-07-23,7,6,84,1,0,1,0.8402,High
kedarnath,2023-07-23,7,6,84,1,0,1,0.8402,Medium
badrinath,2023-07-23,7,6,84,1,0,1,0.8402,Medium
yamunotri,2023-07-24,7,0,85,0,0,2,0.6932,Low
gangotri,2023-07-24,7,0,85,0,0,2,0.6932,Low
kedarnath,2023-07-24,7,0,85,0,0,2,0.6932,Low
badrinath,2023-07-24,7,0,85,0,0,2,0.6932,Medium
yamunotri,2023-07-25,7,1,86,0,0,0,0.5613,Medium
gangotri,2023-07-25,7,1,86,0,0,0,0.5613,Medium
kedarnath,2023-07-25,7,1,86,0,0,0,0.5613,Medium
badrinath,2023-07-25,7,1,86,0,0,0,0.5613,Medium
yamunotri,2023-07-26,7,2,87,0,0,0,0.4346,Medium
gangotri,2023-07-26,7,2,87,0,0,0,0.4346,Medium
kedarnath,2023-07-26,7,2,87,0,0,0,0.4346,Medium
badrinath,2023-07-26,7,2,87,0,0,0,0.4346,Medium
yamunotri,2023-07-27,7,3,88,0,0,2,0.705,High
gangotri,2023-07-27,7,3,88,0,0,2,0.705,Low
kedarnath,2023-07-27,7,3,88,0,0,2,0.705,Low
badrinath,2023-07-27,7,3,88,0,0,2,0.705,Low
yamunotri,2023-07-28,7,4,89,0,0,1,0.3686,Medium
gangotri,2023-07-28,7,4,89,0,0,1,0.3686,Medium
kedarnath,2023-07-28,7,4,89,0,0,1,0.3686,Medium
badrinath,2023-07-28,7,4,89,0,0,1,0.3686,Medium
yamunotri,2023-07-29,7,5,90,1,0,0,0.8925,High
gangotri,2023-07-29,7,5,90,1,0,0,0.8925,High
kedarnath,2023-07-29,7,5,90,1,0,0,0.8925,High
badrinath,2023-07-29,7,5,90,1,0,0,0.8925,High
yamunotri,2023-07-30,7,6,91,1,0,2,0.7585,Medium
gangotri,2023-07-30,7,6,91,1,0,2,0.7585,Medium
kedarnath,2023-07-30,7,6,91,1,0,2,0.7585,Medium
badrinath,2023-07-30,7,6,91,1,0,2,0.7585,Medium
yamunotri,2023-07-31,7,0,92,0,0,0,0.7215,Medium
gangotri,2023-07-31,7,0,92,0,0,0,0.7215,Medium
kedarnath,2023-07-31,7,0,92,0,0,0,0.7215,Medium
badrinath,2023-07-31,7,0,92,0,0,0,0.7215,Medium
yamunotri,2023-08-01,8,1,93,0,0,1,0.7346,Medium
gangotri,2023-08-01,8,1,93,0,0,1,0.7346,Medium
kedarnath,2023-08-01,8,1,93,0,0,1,0.7346,Medium
badrinath,2023-08-01,8,1,93,0,0,1,0.7346,Medium
yamunotri,2023-08-02,8,2,94,0,0,2,0.6509,Low
gangotri,2023-08-02,8,2,94,0,0,2,0.6509,Low
kedarnath,2023-08-02,8,2,94,0,0,2,0.6509,High
badrinath,2023-08-02,8,2,94,0,0,2,0.6509,Low
yamunotri,2023-08-03,8,3,95,0,0,2,0.5093,Low
gangotri,2023-08-03,8,3,95,0,0,2,0.5093,Medium
kedarnath,2023-08-03,8,3,95,0,0,2,0.5093,Low
badrinath,2023-08-03,8,3,95,0,0,2,0.5093,Low
yamunotri,2023-08-04,8,4,96,0,0,0,0.415,High
gangotri,2023-08-04,8,4,96,0,0,0,0.415,Medium
kedarnath,2023-08-04,8,4,96,0,0,0,0.415,Medium
badrinath,2023-08-04,8,4,96,0,0,0,0.415,Medium
yamunotri,2023-08-05,8,5,97,1,0,1,0.8588,High
gangotri,2023-08-05,8,5,97,1,0,1,0.8588,High
kedarnath,2023-08-05,8,5,97,1,0,1,0.8588,High
badrinath,2023-08-05,8,5,97,1,0,1,0.8588,High
yamunotri,2023-08-06,8,6,98,1,0,1,0.8817,High
gangotri,2023-08-06,8,6,98,1,0,1,0.8817,Low
kedarnath,2023-08-06,8,6,98,1,0,1,0.8817,High
badrinath,2023-08-06,8,6,98,1,0,1,0.8817,High
yamunotri,2023-08-07,8,0,99,0,0,1,0.6522,Medium
gangotri,2023-08-07,8,0,99,0,0,1,0.6522,Medium
kedarnath,2023-08-07,8,0,99,0,0,1,0.6522,Medium
badrinath,2023-08-07,8,0,99,0,0,1,0.6522,High
yamunotri,2023-08-08,8,1,100,0,0,0,0.7454,Medium
gangotri,2023-08-08,8,1,100,0,0,0,0.7454,Low
kedarnath,2023-08-08,8,1,100,0,0,0,0.7454,Low
badrinath,2023-08-08,8,1,100,0,0,0,0.7454,Medium
yamunotri,2023-08-09,8,2,101,0,0,2,0.5503,Low
gangotri,2023-08-09,8,2,101,0,0,2,0.5503,Low
kedarnath,2023-08-09,8,2,101,0,0,2,0.5503,Low
badrinath,2023-08-09,8,2,101,0,0,2,0.5503,Low
yamunotri,2023-08-10,8,3,102,0,0,3,0.3715,Low
gangotri,2023-08-10,8,3,102,0,0,3,0.3715,Medium
kedarnath,2023-08-10,8,3,102,0,0,3,0.3715,Low
badrinath,2023-08-10,8,3,102,0,0,3,0.3715,Low
yamunotri,2023-08-11,8,4,103,0,0,1,0.6855,Medium
gangotri,2023-08-11,8,4,103,0,0,1,0.6855,Medium
kedarnath,2023-08-11,8,4,103,0,0,1,0.6855,Medium
badrinath,2023-08-11,8,4,103,0,0,1,0.6855,Medium
yamunotri,2023-08-12,8,5,104,1,0,1,0.8345,Low
gangotri,2023-08-12,8,5,104,1,0,1,0.8345,Medium
kedarnath,2023-08-12,8,5,104,1,0,1,0.8345,Medium
badrinath,2023-08-12,8,5,104,1,0,1,0.8345,Medium
yamunotri,2023-08-13,8,6,105,1,0,3,0.6968,Medium
gangotri,2023-08-13,8,6,105,1,0,3,0.6968,Medium
kedarnath,2023-08-13,8,6,105,1,0,3,0.6968,Medium
badrinath,2023-08-13,8,6,105,1,0,3,0.6968,Medium
yamunotri,2023-08-14,8,0,106,0,0,2,0.3619,Low
gangotri,2023-08-14,8,0,106,0,0,2,0.3619,Low
kedarnath,2023-08-14,8,0,106,0,0,2,0.3619,Low
badrinath,2023-08-14,8,0,106,0,0,2,0.3619,Low
yamunotri,2023-08-15,8,1,107,0,0,1,0.747,Medium
gangotri,2023-08-15,8,1,107,0,0,1,0.747,Medium
kedarnath,2023-08-15,8,1,107,0,0,1,0.747,Medium
badrinath,2023-08-15,8,1,107,0,0,1,0.747,Medium
yamunotri,2023-08-16,8,2,108,0,0,1,0.4923,Medium
gangotri,2023-08-16,8,2,108,0,0,1,0.4923,Medium
kedarnath,2023-08-16,8,2,108,0,0,1,0.4923,Medium
badrinath,2023-08-16,8,2,108,0,0,1,0.4923,Medium
yamunotri,2023-08-17,8,3,109,0,0,3,0.5227,Low
gangotri,2023-08-17,8,3,109,0,0,3,0.5227,Low
kedarnath,2023-08-17,8,3,109,0,0,3,0.5227,Low
badrinath,2023-08-17,8,3,109,0,0,3,0.5227,Low
yamunotri,2023-08-18,8,4,110,0,0,2,0.6143,Low
gangotri,2023-08-18,8,4,110,0,0,2,0.6143,Low
kedarnath,2023-08-18,8,4,110,0,0,2,0.6143,High
badrinath,2023-08-18,8,4,110,0,0,2,0.6143,Low
yamunotri,2023-08-19,8,5,111,1,0,0,0.7789,Medium
gangotri,2023-08-19,8,5,111,1,0,0,0.7789,Medium
kedarnath,2023-08-19,8,5,111,1,0,0,0.7789,Medium
badrinath,2023-08-19,8,5,111,1,0,0,0.7789,Medium
yamunotri,2023-08-20,8,6,112,1,0,2,0.8139,Medium
gangotri,2023-08-20,8,6,112,1,0,2,0.8139,Medium
kedarnath,2023-08-20,8,6,112,1,0,2,0.8139,Medium
badrinath,2023-08-20,8,6,112,1,0,2,0.8139,Medium
yamunotri,2023-08-21,8,0,113,0,0,0,0.4117,Medium
gangotri,2023-08-21,8,0,113,0,0,0,0.4117,Medium
kedarnath,2023-08-21,8,0,113,0,0,0,0.4117,Medium
badrinath,2023-08-21,8,0,113,0,0,0,0.4117,Medium
yamunotri,2023-08-22,8,1,114,0,0,2,0.6036,Low
gangotri,2023-08-22,8,1,114,0,0,2,0.6036,Low
kedarnath,2023-08-22,8,1,114,0,0,2,0.6036,Low
badrinath,2023-08-22,8,1,114,0,0,2,0.6036,Low
yamunotri,2023-08-23,8,2,115,0,0,2,0.4767,Medium
gangotri,2023-08-23,8,2,115,0,0,2,0.4767,Low
kedarnath,2023-08-23,8,2,115,0,0,2,0.4767,Low
badrinath,2023-08-23,8,2,115,0,0,2,0.4767,Low
yamunotri,2023-08-24,8,3,116,0,0,0,0.3521,Medium
gangotri,2023-08-24,8,3,116,0,0,0,0.3521,Medium
kedarnath,2023-08-24,8,3,116,0,0,0,0.3521,Medium
badrinath,2023-08-24,8,3,116,0,0,0,0.3521,Medium
yamunotri,2023-08-25,8,4,117,0,1,1,0.74,High
gangotri,2023-08-25,8,4,117,0,1,1,0.74,High
kedarnath,2023-08-25,8,4,117,0,1,1,0.74,Low
badrinath,2023-08-25,8,4,117,0,1,1,0.74,High
yamunotri,2023-08-26,8,5,118,1,1,1,0.6937,High
gangotri,2023-08-26,8,5,118,1,1,1,0.6937,Medium
kedarnath,2023-08-26,8,5,118,1,1,1,0.6937,High
badrinath,2023-08-26,8,5,118,1,1,1,0.6937,High
yamunotri,2023-08-27,8,6,119,1,1,0,0.7981,High
gangotri,2023-08-27,8,6,119,1,1,0,0.7981,High
kedarnath,2023-08-27,8,6,119,1,1,0,0.7981,High
badrinath,2023-08-27,8,6,119,1,1,0,0.7981,High
yamunotri,2023-08-28,8,0,120,0,1,2,0.752,High
gangotri,2023-08-28,8,0,120,0,1,2,0.752,High
kedarnath,2023-08-28,8,0,120,0,1,2,0.752,High
badrinath,2023-08-28,8,0,120,0,1,2,0.752,Low
yamunotri,2023-08-29,8,1,121,0,1,0,0.7385,High
gangotri,2023-08-29,8,1,121,0,1,0,0.7385,High
kedarnath,2023-08-29,8,1,121,0,1,0,0.7385,High
badrinath,2023-08-29,8,1,121,0,1,0,0.7385,High
yamunotri,2023-08-30,8,2,122,0,1,0,0.7995,High
gangotri,2023-08-30,8,2,122,0,1,0,0.7995,High
kedarnath,2023-08-30,8,2,122,0,1,0,0.7995,High
badrinath,2023-08-30,8,2,122,0,1,0,0.7995,High
yamunotri,2023-08-31,8,3,123,0,0,1,0.5041,Medium
gangotri,2023-08-31,8,3,123,0,0,1,0.5041,Medium
kedarnath,2023-08-31,8,3,123,0,0,1,0.5041,Medium
badrinath,2023-08-31,8,3,123,0,0,1,0.5041,Medium
yamunotri,2023-09-01,9,4,124,0,0,0,0.5051,Medium
gangotri,2023-09-01,9,4,124,0,0,0,0.5051,Medium
kedarnath,2023-09-01,9,4,124,0,0,0,0.5051,Medium
badrinath,2023-09-01,9,4,124,0,0,0,0.5051,Medium
yamunotri,2023-09-02,9,5,125,1,0,0,0.8834,High
gangotri,2023-09-02,9,5,125,1,0,0,0.8834,High
kedarnath,2023-09-02,9,5,125,1,0,0,0.8834,High
badrinath,2023-09-02,9,5,125,1,0,0,0.8834,Medium
yamunotri,2023-09-03,9,6,126,1,0,2,0.9119,High
gangotri,2023-09-03,9,6,126,1,0,2,0.9119,High
kedarnath,2023-09-03,9,6,126,1,0,2,0.9119,High
badrinath,2023-09-03,9,6,126,1,0,2,0.9119,High
yamunotri,2023-09-04,9,0,127,0,0,1,0.4178,Medium
gangotri,2023-09-04,9,0,127,0,0,1,0.4178,Medium
kedarnath,2023-09-04,9,0,127,0,0,1,0.4178,Medium
badrinath,2023-09-04,9,0,127,0,0,1,0.4178,Medium
yamunotri,2023-09-05,9,1,128,0,0,0,0.4055,Medium
gangotri,2023-09-05,9,1,128,0,0,0,0.4055,Medium
kedarnath,2023-09-05,9,1,128,0,0,0,0.4055,Medium
badrinath,2023-09-05,9,1,128,0,0,0,0.4055,Medium
yamunotri,2023-09-06,9,2,129,0,0,0,0.5472,Medium
gangotri,2023-09-06,9,2,129,0,0,0,0.5472,Medium
kedarnath,2023-09-06,9,2,129,0,0,0,0.5472,Medium
badrinath,2023-09-06,9,2,129,0,0,0,0.5472,Medium
yamunotri,2023-09-07,9,3,130,0,0,0,0.5239,Medium
gangotri,2023-09-07,9,3,130,0,0,0,0.5239,Medium
kedarnath,2023-09-07,9,3,130,0,0,0,0.5239,Medium
badrinath,2023-09-07,9,3,130,0,0,0,0.5239,Medium
yamunotri,2023-09-08,9,4,131,0,0,1,0.5437,Medium
gangotri,2023-09-08,9,4,131,0,0,1,0.5437,Medium
kedarnath,2023-09-08,9,4,131,0,0,1,0.5437,Medium
badrinath,2023-09-08,9,4,131,0,0,1,0.5437,Medium
yamunotri,2023-09-09,9,5,132,1,0,0,0.6431,High
gangotri,2023-09-09,9,5,132,1,0,0,0.6431,Medium
kedarnath,2023-09-09,9,5,132,1,0,0,0.6431,Medium
badrinath,2023-09-09,9,5,132,1,0,0,0.6431,Medium
yamunotri,2023-09-10,9,6,133,1,0,0,0.7813,Medium
gangotri,2023-09-10,9,6,133,1,0,0,0.7813,Medium
kedarnath,2023-09-10,9,6,133,1,0,0,0.7813,Medium
badrinath,2023-09-10,9,6,133,1,0,0,0.7813,Medium
yamunotri,2023-09-11,9,0,134,0,0,1,0.4282,High
gangotri,2023-09-11,9,0,134,0,0,1,0.4282,Medium
kedarnath,2023-09-11,9,0,134,0,0,1,0.4282,Medium
badrinath,2023-09-11,9,0,134,0,0,1,0.4282,Medium
yamunotri,2023-09-12,9,1,135,0,0,0,0.4719,Medium
gangotri,2023-09-12,9,1,135,0,0,0,0.4719,Medium
kedarnath,2023-09-12,9,1,135,0,0,0,0.4719,Medium
badrinath,2023-09-12,9,1,135,0,0,0,0.4719,Medium
yamunotri,2023-09-13,9,2,136,0,0,2,0.4829,Medium
gangotri,2023-09-13,9,2,136,0,0,2,0.4829,Medium
kedarnath,2023-09-13,9,2,136,0,0,2,0.4829,Medium
badrinath,2023-09-13,9,2,136,0,0,2,0.4829,Medium
yamunotri,2023-09-14,9,3,137,0,0,1,0.6716,Medium
gangotri,2023-09-14,9,3,137,0,0,1,0.6716,Medium
kedarnath,2023-09-14,9,3,137,0,0,1,0.6716,Medium
badrinath,2023-09-14,9,3,137,0,0,1,0.6716,Medium
yamunotri,2023-09-15,9,4,138,0,0,0,0.4839,Medium
gangotri,2023-09-15,9,4,138,0,0,0,0.4839,Medium
kedarnath,2023-09-15,9,4,138,0,0,0,0.4839,Medium
badrinath,2023-09-15,9,4,138,0,0,0,0.4839,Medium
yamunotri,2023-09-16,9,5,139,1,0,2,0.868,High
gangotri,2023-09-16,9,5,139,1,0,2,0.868,High
kedarnath,2023-09-16,9,5,139,1,0,2,0.868,High
badrinath,2023-09-16,9,5,139,1,0,2,0.868,High
yamunotri,2023-09-17,9,6,140,1,0,2,0.6004,Medium
gangotri,2023-09-17,9,6,140,1,0,2,0.6004,Medium
kedarnath,2023-09-17,9,6,140,1,0,2,0.6004,Medium
badrinath,2023-09-17,9,6,140,1,0,2,0.6004,Medium
yamunotri,2023-09-18,9,0,141,0,0,0,0.7289,Medium
gangotri,2023-09-18,9,0,141,0,0,0,0.7289,Medium
kedarnath,2023-09-18,9,0,141,0,0,0,0.7289,Low
badrinath,2023-09-18,9,0,141,0,0,0,0.7289,Medium
yamunotri,2023-09-19,9,1,142,0,0,0,0.4757,Medium
gangotri,2023-09-19,9,1,142,0,0,0,0.4757,Medium
kedarnath,2023-09-19,9,1,142,0,0,0,0.4757,Medium
badrinath,2023-09-19,9,1,142,0,0,0,0.4757,Medium
yamunotri,2023-09-20,9,2,143,0,0,2,0.7375,Medium
gangotri,2023-09-20,9,2,143,0,0,2,0.7375,Medium
kedarnath,2023-09-20,9,2,143,0,0,2,0.7375,High
badrinath,2023-09-20,9,2,143,0,0,2,0.7375,Low
yamunotri,2023-09-21,9,3,144,0,0,0,0.628,Medium
gangotri,2023-09-21,9,3,144,0,0,0,0.628,Medium
kedarnath,2023-09-21,9,3,144,0,0,0,0.628,Medium
badrinath,2023-09-21,9,3,144,0,0,0,0.628,Medium
yamunotri,2023-09-22,9,4,145,0,0,1,0.5804,Medium
gangotri,2023-09-22,9,4,145,0,0,1,0.5804,Medium
kedarnath,2023-09-22,9,4,145,0,0,1,0.5804,Medium
badrinath,2023-09-22,9,4,145,0,0,1,0.5804,Medium
yamunotri,2023-09-23,9,5,146,1,0,0,0.6891,Medium
gangotri,2023-09-23,9,5,146,1,0,0,0.6891,Medium
kedarnath,2023-09-23,9,5,146,1,0,0,0.6891,Medium
badrinath,2023-09-23,9,5,146,1,0,0,0.6891,Medium
yamunotri,2023-09-24,9,6,147,1,0,2,0.6954,Medium
gangotri,2023-09-24,9,6,147,1,0,2,0.6954,Medium
kedarnath,2023-09-24,9,6,147,1,0,2,0.6954,High
badrinath,2023-09-24,9,6,147,1,0,2,0.6954,Medium
yamunotri,2023-09-25,9,0,148,0,0,0,0.5755,Medium
gangotri,2023-09-25,9,0,148,0,0,0,0.5755,Medium
kedarnath,2023-09-25,9,0,148,0,0,0,0.5755,Medium
badrinath,2023-09-25,9,0,148,0,0,0,0.5755,Medium
yamunotri,2023-09-26,9,1,149,0,0,1,0.5683,High
gangotri,2023-09-26,9,1,149,0,0,1,0.5683,Medium
kedarnath,2023-09-26,9,1,149,0,0,1,0.5683,Medium
badrinath,2023-09-26,9,1,149,0,0,1,0.5683,Medium
yamunotri,2023-09-27,9,2,150,0,0,1,0.57,Medium
gangotri,2023-09-27,9,2,150,0,0,1,0.57,Medium
kedarnath,2023-09-27,9,2,150,0,0,1,0.57,Medium
badrinath,2023-09-27,9,2,150,0,0,1,0.57,Medium
yamunotri,2023-09-28,9,3,151,0,0,2,0.5346,Medium
gangotri,2023-09-28,9,3,151,0,0,2,0.5346,Medium
kedarnath,2023-09-28,9,3,151,0,0,2,0.5346,Low
badrinath,2023-09-28,9,3,151,0,0,2,0.5346,Medium
yamunotri,2023-09-29,9,4,152,0,0,1,0.5254,Medium
gangotri,2023-09-29,9,4,152,0,0,1,0.5254,Medium
kedarnath,2023-09-29,9,4,152,0,0,1,0.5254,Medium
badrinath,2023-09-29,9,4,152,0,0,1,0.5254,Medium
yamunotri,2023-09-30,9,5,153,1,0,0,0.8063,Medium
gangotri,2023-09-30,9,5,153,1,0,0,0.8063,Medium
kedarnath,2023-09-30,9,5,153,1,0,0,0.8063,Medium
badrinath,2023-09-30,9,5,153,1,0,0,0.8063,Medium
yamunotri,2023-10-01,10,6,154,1,0,2,0.8444,High
gangotri,2023-10-01,10,6,154,1,0,2,0.8444,High
kedarnath,2023-10-01,10,6,154,1,0,2,0.8444,High
badrinath,2023-10-01,10,6,154,1,0,2,0.8444,High
yamunotri,2023-10-02,10,0,155,0,1,1,0.7748,High
gangotri,2023-10-02,10,0,155,0,1,1,0.7748,High
kedarnath,2023-10-02,10,0,155,0,1,1,0.7748,High
badrinath,2023-10-02,10,0,155,0,1,1,0.7748,High
yamunotri,2023-10-03,10,1,156,0,1,1,0.7105,High
